date,time,country,level,summary,dateYear,dateMonth,dateDay,miltime,dateAdded
Thursday April 06 2023,03:30 PM,US,1.0,4-Week Bill Auction,2023.0,4.0,6.0,15:30,2023-11-22 11:37:47
Thursday April 06 2023,03:30 PM,US,1.0,8-Week Bill Auction,2023.0,4.0,6.0,15:30,2023-11-22 11:37:47
Thursday April 06 2023,05:00 PM,US,1.0,Baker Hughes Oil Rig Count APR/07,2023.0,4.0,6.0,17:00,2023-11-22 11:37:47
Thursday April 06 2023,05:00 PM,US,1.0,Baker Hughes Total Rig Count APR/07,2023.0,4.0,6.0,17:00,2023-11-22 11:37:47
Thursday April 06 2023,08:00 PM,US,1.0,Total Vehicle Sales MAR,2023.0,4.0,6.0,20:00,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,3.0,Unemployment Rate MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,3.0,Non Farm Payrolls MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,2.0,Participation Rate MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,2.0,Average Hourly Earnings MoM MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,2.0,Average Hourly Earnings YoY MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,1.0,Average Weekly Hours MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,1.0,Government Payrolls MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,1.0,Manufacturing Payrolls MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,12:30 PM,US,1.0,Nonfarm Payrolls Private MAR,2023.0,4.0,7.0,12:30,2023-11-22 11:37:47
Friday April 07 2023,07:00 PM,US,1.0,Consumer Credit Change FEB,2023.0,4.0,7.0,19:00,2023-11-22 11:37:47
Friday April 07 2023,08:00 PM,US,1.0,Used Car Prices MoM MAR,2023.0,4.0,7.0,20:00,2023-11-22 11:37:47
Friday April 07 2023,08:00 PM,US,1.0,Used Car Prices YoY MAR,2023.0,4.0,7.0,20:00,2023-11-22 11:37:47
Monday April 10 2023,02:00 PM,US,1.0,Wholesale Inventories MoM FEB,2023.0,4.0,10.0,14:00,2023-11-22 11:37:47
Monday April 10 2023,03:00 PM,US,1.0,Consumer Inflation Expectations MAR,2023.0,4.0,10.0,15:00,2023-11-22 11:37:47
Monday April 10 2023,03:30 PM,US,1.0,3-Month Bill Auction,2023.0,4.0,10.0,15:30,2023-11-22 11:37:47
Monday April 10 2023,03:30 PM,US,1.0,6-Month Bill Auction,2023.0,4.0,10.0,15:30,2023-11-22 11:37:47
Tuesday April 11 2023,10:00 AM,US,1.0,NFIB Business Optimism Index MAR,2023.0,4.0,11.0,10:00,2023-11-22 11:37:47
Tuesday April 11 2023,12:55 PM,US,1.0,Redbook YoY APR/08,2023.0,4.0,11.0,12:55,2023-11-22 11:37:47
Tuesday April 11 2023,04:00 PM,US,1.0,WASDE Report,2023.0,4.0,11.0,16:00,2023-11-22 11:37:47
Tuesday April 11 2023,05:00 PM,US,1.0,3-Year Note Auction,2023.0,4.0,11.0,17:00,2023-11-22 11:37:47
Tuesday April 11 2023,08:30 PM,US,2.0,API Crude Oil Stock Change APR/07,2023.0,4.0,11.0,20:30,2023-11-22 11:37:47
Wednesday April 12 2023,11:00 AM,US,2.0,MBA 30-Year Mortgage Rate APR/07,2023.0,4.0,12.0,11:00,2023-11-22 11:37:47
Wednesday April 12 2023,11:00 AM,US,1.0,MBA Mortgage Market Index APR/07,2023.0,4.0,12.0,11:00,2023-11-22 11:37:47
Wednesday April 12 2023,11:00 AM,US,1.0,MBA Mortgage Refinance Index APR/07,2023.0,4.0,12.0,11:00,2023-11-22 11:37:47
Wednesday April 12 2023,11:00 AM,US,1.0,MBA Purchase Index APR/07,2023.0,4.0,12.0,11:00,2023-11-22 11:37:47
Wednesday April 12 2023,11:00 AM,US,1.0,MBA Mortgage Applications APR/07,2023.0,4.0,12.0,11:00,2023-11-22 11:37:47
Wednesday April 12 2023,12:30 PM,US,3.0,Core Inflation Rate YoY MAR,2023.0,4.0,12.0,12:30,2023-11-22 11:37:47
Wednesday April 12 2023,12:30 PM,US,3.0,Inflation Rate YoY MAR,2023.0,4.0,12.0,12:30,2023-11-22 11:37:47
Wednesday April 12 2023,12:30 PM,US,3.0,Inflation Rate MoM MAR,2023.0,4.0,12.0,12:30,2023-11-22 11:37:47
Wednesday April 12 2023,12:30 PM,US,2.0,CPI s.a MAR,2023.0,4.0,12.0,12:30,2023-11-22 11:37:47
Wednesday April 12 2023,12:30 PM,US,2.0,CPI MAR,2023.0,4.0,12.0,12:30,2023-11-22 11:37:47
Wednesday April 12 2023,12:30 PM,US,2.0,Core Inflation Rate MoM MAR,2023.0,4.0,12.0,12:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,2.0,EIA Gasoline Stocks Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,2.0,EIA Crude Oil Stocks Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,1.0,EIA Cushing Crude Oil Stocks Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,1.0,EIA Distillate Fuel Production Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,1.0,EIA Distillate Stocks Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,1.0,EIA Gasoline Production Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,1.0,EIA Heating Oil Stocks Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,1.0,EIA Refinery Crude Runs Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,02:30 PM,US,1.0,EIA Crude Oil Imports Change APR/07,2023.0,4.0,12.0,14:30,2023-11-22 11:37:47
Wednesday April 12 2023,05:00 PM,US,1.0,10-Year Note Auction,2023.0,4.0,12.0,17:00,2023-11-22 11:37:47
Wednesday April 12 2023,06:00 PM,US,3.0,FOMC Minutes,2023.0,4.0,12.0,18:00,2023-11-22 11:37:47
Wednesday April 12 2023,06:00 PM,US,2.0,Monthly Budget Statement MAR,2023.0,4.0,12.0,18:00,2023-11-22 11:37:47
Thursday April 13 2023,12:30 PM,US,3.0,PPI MoM MAR,2023.0,4.0,13.0,12:30,2023-11-22 11:37:47
Thursday April 13 2023,12:30 PM,US,2.0,Initial Jobless Claims APR/08,2023.0,4.0,13.0,12:30,2023-11-22 11:37:47
Thursday April 13 2023,12:30 PM,US,2.0,Core PPI MoM MAR,2023.0,4.0,13.0,12:30,2023-11-22 11:37:47
Thursday April 13 2023,12:30 PM,US,1.0,Core PPI YoY MAR,2023.0,4.0,13.0,12:30,2023-11-22 11:37:47
Thursday April 13 2023,12:30 PM,US,1.0,Jobless Claims 4-week Average APR/08,2023.0,4.0,13.0,12:30,2023-11-22 11:37:47
Thursday April 13 2023,12:30 PM,US,1.0,PPI YoY MAR,2023.0,4.0,13.0,12:30,2023-11-22 11:37:47
Thursday April 13 2023,12:30 PM,US,1.0,Continuing Jobless Claims APR/01,2023.0,4.0,13.0,12:30,2023-11-22 11:37:47
Thursday April 13 2023,02:30 PM,US,1.0,EIA Natural Gas Stocks Change APR/07,2023.0,4.0,13.0,14:30,2023-11-22 11:37:47
Thursday April 13 2023,03:30 PM,US,1.0,4-Week Bill Auction,2023.0,4.0,13.0,15:30,2023-11-22 11:37:47
Thursday April 13 2023,03:30 PM,US,1.0,8-Week Bill Auction,2023.0,4.0,13.0,15:30,2023-11-22 11:37:47
Thursday April 13 2023,05:00 PM,US,1.0,30-Year Bond Auction,2023.0,4.0,13.0,17:00,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,3.0,Retail Sales MoM MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,2.0,Import Prices MoM MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,2.0,Retail Sales Ex Autos MoM MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,2.0,Export Prices MoM MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,1.0,Export Prices YoY MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,1.0,Retail Sales Ex Gas/Autos MoM MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,1.0,Import Prices YoY MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,12:30 PM,US,1.0,Retail Sales YoY MAR,2023.0,4.0,14.0,12:30,2023-11-22 11:37:47
Friday April 14 2023,01:15 PM,US,2.0,Industrial Production YoY MAR,2023.0,4.0,14.0,13:15,2023-11-22 11:37:47
Friday April 14 2023,01:15 PM,US,2.0,Industrial Production MoM MAR,2023.0,4.0,14.0,13:15,2023-11-22 11:37:47
Friday April 14 2023,01:15 PM,US,1.0,Manufacturing Production YoY MAR,2023.0,4.0,14.0,13:15,2023-11-22 11:37:47
Friday April 14 2023,01:15 PM,US,1.0,Manufacturing Production MoM MAR,2023.0,4.0,14.0,13:15,2023-11-22 11:37:47
Friday April 14 2023,01:15 PM,US,1.0,Capacity Utilization MAR,2023.0,4.0,14.0,13:15,2023-11-22 11:37:47
Friday April 14 2023,02:00 PM,US,3.0,Michigan Consumer Sentiment Prel APR,2023.0,4.0,14.0,14:00,2023-11-22 11:37:47
Friday April 14 2023,02:00 PM,US,2.0,Business Inventories MoM FEB,2023.0,4.0,14.0,14:00,2023-11-22 11:37:47
Friday April 14 2023,02:00 PM,US,1.0,Michigan 5 Year Inflation Expectations Prel APR,2023.0,4.0,14.0,14:00,2023-11-22 11:37:47
Friday April 14 2023,02:00 PM,US,1.0,Michigan Consumer Expectations Prel APR,2023.0,4.0,14.0,14:00,2023-11-22 11:37:47
Friday April 14 2023,02:00 PM,US,1.0,Michigan Current Conditions Prel APR,2023.0,4.0,14.0,14:00,2023-11-22 11:37:47
Friday April 14 2023,02:00 PM,US,1.0,Michigan Inflation Expectations Prel APR,2023.0,4.0,14.0,14:00,2023-11-22 11:37:47
Friday April 14 2023,02:00 PM,US,1.0,Retail Inventories Ex Autos MoM FEB,2023.0,4.0,14.0,14:00,2023-11-22 11:37:47
Friday April 14 2023,05:00 PM,US,1.0,Baker Hughes Oil Rig Count APR/14,2023.0,4.0,14.0,17:00,2023-11-22 11:37:47
Friday April 14 2023,05:00 PM,US,1.0,Baker Hughes Total Rig Count APR/14,2023.0,4.0,14.0,17:00,2023-11-22 11:37:47
Monday April 17 2023,12:30 PM,US,2.0,NY Empire State Manufacturing Index APR,2023.0,4.0,17.0,12:30,2023-11-22 11:37:47
Monday April 17 2023,02:00 PM,US,2.0,NAHB Housing Market Index APR,2023.0,4.0,17.0,14:00,2023-11-22 11:37:47
Monday April 17 2023,03:30 PM,US,1.0,3-Month Bill Auction,2023.0,4.0,17.0,15:30,2023-11-22 11:37:47
Monday April 17 2023,03:30 PM,US,1.0,6-Month Bill Auction,2023.0,4.0,17.0,15:30,2023-11-22 11:37:47
Monday April 17 2023,08:00 PM,US,2.0,Net Long-term TIC Flows FEB,2023.0,4.0,17.0,20:00,2023-11-22 11:37:47
Monday April 17 2023,08:00 PM,US,1.0,Overall Net Capital Flows FEB,2023.0,4.0,17.0,20:00,2023-11-22 11:37:47
Monday April 17 2023,08:00 PM,US,1.0,Foreign Bond Investment FEB,2023.0,4.0,17.0,20:00,2023-11-22 11:37:47
Tuesday April 18 2023,12:30 PM,US,3.0,Building Permits Prel MAR,2023.0,4.0,18.0,12:30,2023-11-22 11:37:47
Tuesday April 18 2023,12:30 PM,US,2.0,Building Permits MoM Prel MAR,2023.0,4.0,18.0,12:30,2023-11-22 11:37:47
Tuesday April 18 2023,12:30 PM,US,2.0,Housing Starts MAR,2023.0,4.0,18.0,12:30,2023-11-22 11:37:47
Tuesday April 18 2023,12:30 PM,US,2.0,Housing Starts MoM MAR,2023.0,4.0,18.0,12:30,2023-11-22 11:37:47
Tuesday April 18 2023,12:55 PM,US,1.0,Redbook YoY APR/15,2023.0,4.0,18.0,12:55,2023-11-22 11:37:47
Tuesday April 18 2023,03:30 PM,US,1.0,52-Week Bill Auction,2023.0,4.0,18.0,15:30,2023-11-22 11:37:47
Tuesday April 18 2023,08:30 PM,US,2.0,API Crude Oil Stock Change APR/14,2023.0,4.0,18.0,20:30,2023-11-22 11:37:47
Wednesday April 19 2023,11:00 AM,US,2.0,MBA 30-Year Mortgage Rate APR/14,2023.0,4.0,19.0,11:00,2023-11-22 11:37:47
Wednesday April 19 2023,11:00 AM,US,1.0,MBA Mortgage Market Index APR/14,2023.0,4.0,19.0,11:00,2023-11-22 11:37:47
Wednesday April 19 2023,11:00 AM,US,1.0,MBA Mortgage Refinance Index APR/14,2023.0,4.0,19.0,11:00,2023-11-22 11:37:47
Wednesday April 19 2023,11:00 AM,US,1.0,MBA Purchase Index APR/14,2023.0,4.0,19.0,11:00,2023-11-22 11:37:47
Wednesday April 19 2023,11:00 AM,US,1.0,MBA Mortgage Applications APR/14,2023.0,4.0,19.0,11:00,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,2.0,EIA Crude Oil Stocks Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,2.0,EIA Gasoline Stocks Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,1.0,EIA Heating Oil Stocks Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,1.0,EIA Refinery Crude Runs Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,1.0,EIA Crude Oil Imports Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,1.0,EIA Cushing Crude Oil Stocks Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,1.0,EIA Distillate Fuel Production Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,1.0,EIA Distillate Stocks Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,02:30 PM,US,1.0,EIA Gasoline Production Change APR/14,2023.0,4.0,19.0,14:30,2023-11-22 11:37:47
Wednesday April 19 2023,05:00 PM,US,1.0,20-Year Bond Auction,2023.0,4.0,19.0,17:00,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,2.0,Initial Jobless Claims APR/15,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,2.0,Philadelphia Fed Manufacturing Index APR,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,1.0,Philly Fed Business Conditions APR,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,1.0,Philly Fed CAPEX Index APR,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,1.0,Philly Fed Employment APR,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,1.0,Philly Fed New Orders APR,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,1.0,Philly Fed Prices Paid APR,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,1.0,Jobless Claims 4-week Average APR/15,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,12:30 PM,US,1.0,Continuing Jobless Claims APR/08,2023.0,4.0,20.0,12:30,2023-11-22 11:37:47
Thursday April 20 2023,02:00 PM,US,2.0,Existing Home Sales MAR,2023.0,4.0,20.0,14:00,2023-11-22 11:37:47
Thursday April 20 2023,02:00 PM,US,2.0,Existing Home Sales MoM MAR,2023.0,4.0,20.0,14:00,2023-11-22 11:37:47
Thursday April 20 2023,02:00 PM,US,1.0,CB Leading Index MoM MAR,2023.0,4.0,20.0,14:00,2023-11-22 11:37:47
Thursday April 20 2023,02:30 PM,US,1.0,EIA Natural Gas Stocks Change APR/14,2023.0,4.0,20.0,14:30,2023-11-22 11:37:47
Thursday April 20 2023,03:30 PM,US,1.0,4-Week Bill Auction,2023.0,4.0,20.0,15:30,2023-11-22 11:37:47
Thursday April 20 2023,03:30 PM,US,1.0,8-Week Bill Auction,2023.0,4.0,20.0,15:30,2023-11-22 11:37:47
Thursday April 20 2023,05:00 PM,US,1.0,5-Year TIPS Auction,2023.0,4.0,20.0,17:00,2023-11-22 11:37:47
Friday April 21 2023,01:45 PM,US,2.0,S&P Global Composite PMI Flash APR,2023.0,4.0,21.0,13:45,2023-11-22 11:37:47
Friday April 21 2023,01:45 PM,US,2.0,S&P Global Manufacturing PMI Flash APR,2023.0,4.0,21.0,13:45,2023-11-22 11:37:47
Friday April 21 2023,01:45 PM,US,2.0,S&P Global Services PMI Flash APR,2023.0,4.0,21.0,13:45,2023-11-22 11:37:47
Friday April 21 2023,05:00 PM,US,1.0,Baker Hughes Oil Rig Count APR/21,2023.0,4.0,21.0,17:00,2023-11-22 11:37:47
Friday April 21 2023,05:00 PM,US,1.0,Baker Hughes Total Rig Count APR/21,2023.0,4.0,21.0,17:00,2023-11-22 11:37:47
Monday April 24 2023,12:30 PM,US,2.0,Chicago Fed National Activity Index MAR,2023.0,4.0,24.0,12:30,2023-11-22 11:37:47
Monday April 24 2023,02:30 PM,US,2.0,Dallas Fed Manufacturing Index APR,2023.0,4.0,24.0,14:30,2023-11-22 11:37:47
Monday April 24 2023,03:30 PM,US,1.0,3-Month Bill Auction,2023.0,4.0,24.0,15:30,2023-11-22 11:37:47
Monday April 24 2023,03:30 PM,US,1.0,6-Month Bill Auction,2023.0,4.0,24.0,15:30,2023-11-22 11:37:47
Tuesday April 25 2023,12:00 PM,US,2.0,Building Permits Final MAR,2023.0,4.0,25.0,12:00,2023-11-22 11:37:47
Tuesday April 25 2023,12:00 PM,US,1.0,Building Permits MoM Final MAR,2023.0,4.0,25.0,12:00,2023-11-22 11:37:47
Tuesday April 25 2023,12:55 PM,US,1.0,Redbook YoY APR/22,2023.0,4.0,25.0,12:55,2023-11-22 11:37:47
Tuesday April 25 2023,01:00 PM,US,2.0,S&P/Case-Shiller Home Price MoM FEB,2023.0,4.0,25.0,13:00,2023-11-22 11:37:47
Tuesday April 25 2023,01:00 PM,US,2.0,S&P/Case-Shiller Home Price YoY FEB,2023.0,4.0,25.0,13:00,2023-11-22 11:37:47
Tuesday April 25 2023,01:00 PM,US,1.0,House Price Index MoM FEB,2023.0,4.0,25.0,13:00,2023-11-22 11:37:47
Tuesday April 25 2023,01:00 PM,US,1.0,House Price Index YoY FEB,2023.0,4.0,25.0,13:00,2023-11-22 11:37:47
Tuesday April 25 2023,01:00 PM,US,1.0,House Price Index FEB,2023.0,4.0,25.0,13:00,2023-11-22 11:37:47
Tuesday April 25 2023,02:00 PM,US,2.0,CB Consumer Confidence APR,2023.0,4.0,25.0,14:00,2023-11-22 11:37:47
Tuesday April 25 2023,02:00 PM,US,2.0,New Home Sales MAR,2023.0,4.0,25.0,14:00,2023-11-22 11:37:47
Tuesday April 25 2023,02:00 PM,US,2.0,New Home Sales MoM MAR,2023.0,4.0,25.0,14:00,2023-11-22 11:37:47
Tuesday April 25 2023,02:00 PM,US,1.0,Richmond Fed Manufacturing Index APR,2023.0,4.0,25.0,14:00,2023-11-22 11:37:47
Tuesday April 25 2023,02:00 PM,US,1.0,Richmond Fed Manufacturing Shipments Index APR,2023.0,4.0,25.0,14:00,2023-11-22 11:37:47
Tuesday April 25 2023,02:00 PM,US,1.0,Richmond Fed Services Index APR,2023.0,4.0,25.0,14:00,2023-11-22 11:37:47
Tuesday April 25 2023,02:30 PM,US,1.0,Dallas Fed Services Index APR,2023.0,4.0,25.0,14:30,2023-11-22 11:37:47
Tuesday April 25 2023,02:30 PM,US,1.0,Dallas Fed Services Revenues Index APR,2023.0,4.0,25.0,14:30,2023-11-22 11:37:47
Tuesday April 25 2023,05:00 PM,US,1.0,2-Year Note Auction,2023.0,4.0,25.0,17:00,2023-11-22 11:37:47
Tuesday April 25 2023,08:30 PM,US,2.0,API Crude Oil Stock Change APR/21,2023.0,4.0,25.0,20:30,2023-11-22 11:37:47
Wednesday April 26 2023,11:00 AM,US,2.0,MBA 30-Year Mortgage Rate APR/21,2023.0,4.0,26.0,11:00,2023-11-22 11:37:47
Wednesday April 26 2023,11:00 AM,US,1.0,MBA Mortgage Market Index APR/21,2023.0,4.0,26.0,11:00,2023-11-22 11:37:47
Wednesday April 26 2023,11:00 AM,US,1.0,MBA Mortgage Refinance Index APR/21,2023.0,4.0,26.0,11:00,2023-11-22 11:37:47
Wednesday April 26 2023,11:00 AM,US,1.0,MBA Purchase Index APR/21,2023.0,4.0,26.0,11:00,2023-11-22 11:37:47
Wednesday April 26 2023,11:00 AM,US,1.0,MBA Mortgage Applications APR/21,2023.0,4.0,26.0,11:00,2023-11-22 11:37:47
Wednesday April 26 2023,12:30 PM,US,3.0,Durable Goods Orders MoM MAR,2023.0,4.0,26.0,12:30,2023-11-22 11:37:47
Wednesday April 26 2023,12:30 PM,US,2.0,Durable Goods Orders Ex Transp MoM MAR,2023.0,4.0,26.0,12:30,2023-11-22 11:37:47
Wednesday April 26 2023,12:30 PM,US,2.0,Goods Trade Balance Adv MAR,2023.0,4.0,26.0,12:30,2023-11-22 11:37:47
Wednesday April 26 2023,12:30 PM,US,2.0,Retail Inventories Ex Autos MoM Adv MAR,2023.0,4.0,26.0,12:30,2023-11-22 11:37:47
Wednesday April 26 2023,12:30 PM,US,2.0,Wholesale Inventories MoM Adv MAR,2023.0,4.0,26.0,12:30,2023-11-22 11:37:47
Wednesday April 26 2023,12:30 PM,US,1.0,Non Defense Goods Orders Ex Air MAR,2023.0,4.0,26.0,12:30,2023-11-22 11:37:47
Wednesday April 26 2023,12:30 PM,US,1.0,Durable Goods Orders ex Defense MoM MAR,2023.0,4.0,26.0,12:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,2.0,EIA Gasoline Stocks Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,2.0,EIA Crude Oil Stocks Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,1.0,EIA Cushing Crude Oil Stocks Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,1.0,EIA Distillate Fuel Production Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,1.0,EIA Distillate Stocks Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,1.0,EIA Gasoline Production Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,1.0,EIA Heating Oil Stocks Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,1.0,EIA Refinery Crude Runs Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,02:30 PM,US,1.0,EIA Crude Oil Imports Change APR/21,2023.0,4.0,26.0,14:30,2023-11-22 11:37:47
Wednesday April 26 2023,03:30 PM,US,1.0,2-Year FRN Auction,2023.0,4.0,26.0,15:30,2023-11-22 11:37:47
Wednesday April 26 2023,05:00 PM,US,1.0,5-Year Note Auction,2023.0,4.0,26.0,17:00,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,3.0,GDP Growth Rate QoQ Adv Q1,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,2.0,Initial Jobless Claims APR/22,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,2.0,GDP Price Index QoQ Adv Q1,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,1.0,Continuing Jobless Claims APR/15,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,1.0,Core PCE Prices QoQ Adv Q1,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,1.0,Jobless Claims 4-week Average APR/22,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,1.0,PCE Prices QoQ Adv Q1,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,1.0,Real Consumer Spending QoQ Adv Q1,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,12:30 PM,US,1.0,GDP Sales QoQ Adv Q1,2023.0,4.0,27.0,12:30,2023-11-22 11:37:47
Thursday April 27 2023,02:00 PM,US,2.0,Pending Home Sales YoY MAR,2023.0,4.0,27.0,14:00,2023-11-22 11:37:47
Thursday April 27 2023,02:00 PM,US,2.0,Pending Home Sales MoM MAR,2023.0,4.0,27.0,14:00,2023-11-22 11:37:47
Thursday April 27 2023,02:30 PM,US,1.0,EIA Natural Gas Stocks Change APR/21,2023.0,4.0,27.0,14:30,2023-11-22 11:37:47
Thursday April 27 2023,03:00 PM,US,1.0,Kansas Fed Composite Index APR,2023.0,4.0,27.0,15:00,2023-11-22 11:37:47
Thursday April 27 2023,03:00 PM,US,1.0,Kansas Fed Manufacturing Index APR,2023.0,4.0,27.0,15:00,2023-11-22 11:37:47
Thursday April 27 2023,03:30 PM,US,1.0,4-Week Bill Auction,2023.0,4.0,27.0,15:30,2023-11-22 11:37:47
Thursday April 27 2023,03:30 PM,US,1.0,8-Week Bill Auction,2023.0,4.0,27.0,15:30,2023-11-22 11:37:47
Thursday April 27 2023,05:00 PM,US,1.0,7-Year Note Auction,2023.0,4.0,27.0,17:00,2023-11-22 11:37:47
Friday April 28 2023,12:30 PM,US,3.0,Personal Income MoM MAR,2023.0,4.0,28.0,12:30,2023-11-22 11:37:47
Friday April 28 2023,12:30 PM,US,3.0,Personal Spending MoM MAR,2023.0,4.0,28.0,12:30,2023-11-22 11:37:47
Friday April 28 2023,12:30 PM,US,3.0,Core PCE Price Index MoM MAR,2023.0,4.0,28.0,12:30,2023-11-22 11:37:47
Friday April 28 2023,12:30 PM,US,2.0,Employment Cost Index QoQ Q1,2023.0,4.0,28.0,12:30,2023-11-22 11:37:47
Friday April 28 2023,12:30 PM,US,2.0,Employment Cost - Benefits QoQ Q1,2023.0,4.0,28.0,12:30,2023-11-22 11:37:47
Friday April 28 2023,12:30 PM,US,2.0,Employment Cost - Wages QoQ Q1,2023.0,4.0,28.0,12:30,2023-11-22 11:37:47
